-0.00132689,-0.00132689,0.000345211,0.000345211,0.000998975,0.000998975,-0.0210826,-0.0210826,-0.0115776,-0.0115776,4.31404e-05,4.31404e-05,0.155365,-0.237995,0,0,0
-0.283617,-0.283617,0.0731649,0.0731649,0.146914,0.146914,-0.538784,-0.538784,-0.342324,-0.342324,0.00183973,0.00183973,2.28367,-3.45998,0.136953,0.125457,0
-1.74542,-1.74542,0.451041,0.451041,0.890975,0.890975,-1.77021,-1.77021,-1.4036,-1.4036,0.00740622,0.00740622,4.70106,-5.52199,0.384091,0.284117,-0.167716
-5.22052,-5.22052,1.34994,1.34994,2.65116,2.65116,-2.46336,-2.46336,-2.94536,-2.94536,0.0154133,0.0154133,4.65188,-4.59841,0.276665,0.233382,-0.122907
-10.6103,-10.6103,2.74455,2.74455,5.37455,5.37455,-1.71488,-1.71488,-4.52069,-4.52069,0.0222248,0.0222248,10.3607,-9.32263,3.22889,1.15398,0.150037
-17.3128,-17.3128,4.47927,4.47927,8.75502,8.75502,1.04858,1.04858,-5.51032,-5.51032,0.024281,0.024281,8.41568,-7.36563,0.957259,0.532486,-0.372468
-23.4759,-23.4759,6.0746,6.0746,11.8598,11.8598,4.91877,4.91877,-5.42523,-5.42523,0.0202039,0.0202039,9.13617,-8.67265,1.16806,0.704735,-0.440321
-27.6096,-27.6096,7.14478,7.14478,13.9397,13.9397,7.76861,7.76861,-4.55039,-4.55039,0.012892,0.012892,6.3331,-6.71275,0.778436,0.342358,-0.26414
-28.5811,-28.5811,7.39656,7.39656,14.4246,14.4246,8.72215,8.72215,-3.06333,-3.06333,0.00530355,0.00530355,6.94179,-9.1038,0.919477,0.527364,-0.341171
-27.7693,-27.7693,7.18679,7.18679,14.0106,14.0106,7.8486,7.8486,-1.30597,-1.30597,-0.00169422,-0.00169422,4.37275,-7.16286,0.393989,0.33677,-0.129772
-26.4898,-26.4898,6.85588,6.85588,13.3619,13.3619,5.62386,5.62386,0.28181,0.28181,-0.0071667,-0.0071667,5.95961,-12.1813,1.11335,0.842549,-0.236621
-25.024,-25.024,6.47666,6.47666,12.6202,12.6202,2.72028,2.72028,1.51165,1.51165,-0.0109969,-0.0109969,3.15952,-8.38077,0.316264,0.378747,0
-23.3615,-23.3615,6.04649,6.04649,11.7804,11.7804,0.0199334,0.0199334,2.26868,2.26868,-0.012998,-0.012998,2.81737,-8.9466,0.34979,0.449267,-0.1942
-20.5301,-20.5301,5.31372,5.31372,10.3515,10.3515,-2.35481,-2.35481,2.70924,2.70924,-0.0131892,-0.0131892,1.77825,-6.94536,0.218307,0.286234,-0.117419
-17.2768,-17.2768,4.47174,4.47174,8.71034,8.71034,-3.87863,-3.87863,2.82799,2.82799,-0.0118369,-0.0118369,1.07998,-4.53384,0.137641,0.159202,0
-14.0228,-14.0228,3.62955,3.62955,7.06922,7.06922,-4.44098,-4.44098,2.70897,2.70897,-0.00946192,-0.00946192,1.2151,-5.48054,0.161171,0.173316,-0.116759
-11.3332,-11.3332,2.93344,2.93344,5.71293,5.71293,-4.43739,-4.43739,2.47868,2.47868,-0.00691331,-0.00691331,0.966462,-5.15861,0.143236,0.169228,0
-9.19458,-9.19458,2.37991,2.37991,4.63457,4.63457,-4.17152,-4.17152,2.21289,2.21289,-0.00450879,-0.00450879,0.750265,-4.17778,0.101198,0.204625,0
-7.71431,-7.71431,1.99678,1.99678,3.88819,3.88819,-3.84971,-3.84971,1.99258,1.99258,-0.00267094,-0.00267094,0.649701,-3.80873,0.113824,0.108978,0
-6.57269,-6.57269,1.7013,1.7013,3.31261,3.31261,-4.00768,-4.00768,1.53028,1.53028,-0.00134237,-0.00134237,1.06073,-3.67364,0,0,0
-5.34329,-5.34329,1.38309,1.38309,2.69286,2.69286,-4.50293,-4.50293,0.744272,0.744272,-0.000361641,-0.000361641,0.994816,-3.16261,0,0,0
-4.14574,-4.14574,1.07312,1.07312,2.08923,2.08923,-4.88199,-4.88199,-0.0445472,-0.0445472,0.000344527,0.000344527,0.951259,-3.0938,0.103095,0,0
-3.17717,-3.17717,0.822411,0.822411,1.60104,1.60104,-4.83349,-4.83349,-0.546532,-0.546532,0.000848248,0.000848248,0.494489,-1.69421,0,0,0
-2.42484,-2.42484,0.627675,0.627675,1.22187,1.22187,-4.04694,-4.04694,-0.59239,-0.59239,0.00121908,0.00121908,0.358648,-1.24514,0,0,0
-1.84441,-1.84441,0.477435,0.477435,0.92935,0.92935,-2.89093,-2.89093,-0.369653,-0.369653,0.00146595,0.00146595,0.193521,-0.797983,0,0,0
-1.39443,-1.39443,0.360956,0.360956,0.70258,0.70258,-1.8882,-1.8882,-0.148274,-0.148274,0.00164288,0.00164288,0,-0.406334,0,0,0
-1.03675,-1.03675,0.268371,0.268371,0.522339,0.522339,-1.04082,-1.04082,0.0527578,0.0527578,0.00173283,0.00173283,0,-0.181394,0,0,0
-0.771356,-0.771356,0.199673,0.199673,0.388609,0.388609,-0.380611,-0.380611,0.21839,0.21839,0.00178511,0.00178511,-0.168034,0,0,0,0
-0.58728,-0.58728,0.152025,0.152025,0.295856,0.295856,0.154718,0.154718,0.370519,0.370519,0.00190612,0.00190612,-0.217006,0.19753,0,0,0
-0.429999,-0.429999,0.111312,0.111312,0.216609,0.216609,0.559433,0.559433,0.477686,0.477686,0.00194013,0.00194013,0,0.196697,0,0,0
-0.323119,-0.323119,0.083645,0.083645,0.162758,0.162758,0.808603,0.808603,0.539873,0.539873,0.001899,0.001899,-0.235994,0.451343,0,0,0
-0.238546,-0.238546,0.0617522,0.0617522,0.12015,0.12015,0.925571,0.925571,0.552611,0.552611,0.00170153,0.00170153,-0.163468,0.230106,0,0,0
-0.165846,-0.165846,0.0429331,0.0429331,0.0835264,0.0835264,0.927433,0.927433,0.517825,0.517825,0.00133911,0.00133911,-0.132385,0.215138,0,0,0
-0.121528,-0.121528,0.0314605,0.0314605,0.0612009,0.0612009,0.90533,0.90533,0.486013,0.486013,0.000984905,0.000984905,-0.255555,0.413721,0,0,0
-0.0969629,-0.0969629,0.0251015,0.0251015,0.0488271,0.0488271,0.867891,0.867891,0.456638,0.456638,0.00071971,0.00071971,-0.115883,0.207434,0,0,0
-0.0724775,-0.0724775,0.018763,0.018763,0.0364938,0.0364938,0.80265,0.80265,0.414262,0.414262,0.000394726,0.000394726,0,0.183768,0,0,0
-0.0554531,-0.0554531,0.0143559,0.0143559,0.0279191,0.0279191,0.737617,0.737617,0.37553,0.37553,0.000120975,0.000120975,-0.124228,0.194274,0,0,0
-0.0416445,-0.0416445,0.0107812,0.0107812,0.0209649,0.0209649,0.649165,0.649165,0.327179,0.327179,-9.33352e-05,-9.33352e-05,0,0.155922,0,0,0
-0.0309097,-0.0309097,0.0080022,0.0080022,0.0155592,0.0155592,0.551215,0.551215,0.275719,0.275719,-0.000222057,-0.000222057,-0.132436,0.201081,0,0,0
-0.0249159,-0.0249159,0.00645051,0.00645051,0.0125411,0.0125411,0.485936,0.485936,0.241944,0.241944,-0.000274026,-0.000274026,0,0.195998,0,0,0
-0.0182207,-0.0182207,0.00471661,0.00471661,0.00916858,0.00916858,0.393295,0.393295,0.194856,0.194856,-0.000284493,-0.000284493,0,0,0,0,0
-0.0119358,-0.0119358,0.00308572,0.00308572,0.00599427,0.00599427,0.276532,0.276532,0.136551,0.136551,-0.00022806,-0.00022806,0,0,0,0,0
-0.0067342,-0.0067342,0.00173321,0.00173321,0.00335991,0.00335991,0.162331,0.162331,0.0799944,0.0799944,-0.000143117,-0.000143117,0,0,0,0,0
-0.00248145,-0.00248145,0.000625789,0.000625789,0.00120174,0.00120174,0.060238,0.060238,0.0296369,0.0296369,-5.72185e-05,-5.72185e-05,0,0,0,0,0
-0.00028293,-0.00028293,5.25525e-05,5.25525e-05,8.40502e-05,8.40502e-05,0.00433667,0.00433667,0.00213123,0.00213123,-6.64866e-06,-6.64866e-06,0,0,0,0,0
-0.000115918,-0.000115918,9.17408e-06,9.17408e-06,-3.77834e-07,-3.77834e-07,1.97686e-15,1.97686e-15,-4.86801e-14,-4.86801e-14,-9.6207e-14,-9.6207e-14,0,0,0,0,0
-0.000113804,-0.000113804,9.00677e-06,9.00677e-06,-3.70916e-07,-3.70916e-07,6.57404e-16,6.57404e-16,-4.76618e-15,-4.76618e-15,1.05185e-14,1.05185e-14,0,0,0,0,0
-0.000105788,-0.000105788,8.37235e-06,8.37235e-06,-3.44783e-07,-3.44783e-07,9.83204e-16,9.83204e-16,-2.60139e-15,-2.60139e-15,5.24376e-15,5.24376e-15,0,0,0,0,0
-9.61226e-05,-9.61226e-05,7.60743e-06,7.60743e-06,-3.13282e-07,-3.13282e-07,2.89071e-15,2.89071e-15,-1.14424e-15,-1.14424e-15,2.56952e-15,2.56952e-15,0,0,0,0,0
-9.31946e-05,-9.31946e-05,7.3757e-06,7.3757e-06,-3.03738e-07,-3.03738e-07,3.50582e-15,3.50582e-15,-3.3863e-16,-3.3863e-16,-1.27484e-15,-1.27484e-15,0,0,0,0,0
-0.00258756,-0.00258756,0.0012388,0.0012388,-0.00615515,-0.00615515,-0.00687799,-0.00687799,0.0166816,0.0166816,1.91119e-05,1.91119e-05,0,0,0,0,0
-0.103109,-0.103109,0.0509252,0.0509252,-0.255002,-0.255002,-0.147807,-0.147807,0.345315,0.345315,0.000307419,0.000307419,-2.23241,-0.91909,0,0,0
-0.611769,-0.611769,0.302396,0.302396,-1.51476,-1.51476,-0.66593,-0.66593,1.51349,1.51349,0.00103578,0.00103578,-5.54151,-2.18452,0.54367,0.135629,0
-1.61712,-1.61712,0.799449,0.799449,-4.00499,-4.00499,-1.24393,-1.24393,2.72051,2.72051,0.00189162,0.00189162,-6.02844,-2.47781,0.405275,0.154652,0
-3.10193,-3.10193,1.53357,1.53357,-7.68311,-7.68311,-1.75145,-1.75145,3.66128,3.66128,0.00266832,0.00266832,-7.04293,-2.80448,0.393032,0.185022,0
-4.68062,-4.68062,2.31414,2.31414,-11.594,-11.594,-1.94427,-1.94427,3.85724,3.85724,0.00314668,0.00314668,-9.25179,-3.70166,0.728867,0.317852,0
-5.74559,-5.74559,2.84072,2.84072,-14.2325,-14.2325,-1.66763,-1.66763,3.09627,3.09627,0.00330234,0.00330234,-6.72095,-2.66214,0.43328,0.155951,0
-6.19994,-6.19994,3.06538,3.06538,-15.3583,-15.3583,-1.22282,-1.22282,2.15508,2.15508,0.00330131,0.00330131,-5.93768,-2.29872,0.340781,0.125284,0
-6.18094,-6.18094,3.05601,3.05601,-15.3115,-15.3115,-0.592439,-0.592439,0.943805,0.943805,0.00294685,0.00294685,-4.51187,-1.74451,0.256378,0,0
-5.85822,-5.85822,2.89646,2.89646,-14.5122,-14.5122,0.0492039,0.0492039,-0.225148,-0.225148,0.00208437,0.00208437,-4.42488,-1.57087,0.185338,0,0
-5.36126,-5.36126,2.65076,2.65076,-13.2812,-13.2812,0.560094,0.560094,-1.10691,-1.10691,0.00078065,0.00078065,-4.00145,-1.45095,0.18512,0,0
-4.82264,-4.82264,2.38445,2.38445,-11.947,-11.947,0.866959,0.866959,-1.61458,-1.61458,-0.000404978,-0.000404978,-1.91697,-0.666137,0,0,0
-4.13513,-4.13513,2.04453,2.04453,-10.2439,-10.2439,1.17127,1.17127,-2.10445,-2.10445,-0.00199493,-0.00199493,-2.58656,-0.784816,0,0,0
-3.5362,-3.5362,1.7484,1.7484,-8.76019,-8.76019,1.33397,1.33397,-2.33987,-2.33987,-0.003326,-0.003326,-1.703,-0.538764,0,0,0
-3.06861,-3.06861,1.51721,1.51721,-7.60185,-7.60185,1.38294,1.38294,-2.36892,-2.36892,-0.00423333,-0.00423333,-0.881095,-0.267262,0,0,0
-2.54573,-2.54573,1.25868,1.25868,-6.30654,-6.30654,1.26745,1.26745,-2.11682,-2.11682,-0.00432821,-0.00432821,-1.47109,-0.456673,0,0,0
-2.10597,-2.10597,1.04125,1.04125,-5.21713,-5.21713,0.882594,0.882594,-1.29829,-1.29829,-0.00379577,-0.00379577,-2.48598,-0.815278,0,0,0
-1.73584,-1.73584,0.858244,0.858244,-4.3002,-4.3002,0.264796,0.264796,0.00716474,0.00716474,-0.00273242,-0.00273242,-2.61692,-0.909657,0,0,0
-1.45926,-1.45926,0.721495,0.721495,-3.61503,-3.61503,-0.35537,-0.35537,1.31333,1.31333,-0.00143048,-0.00143048,-1.9334,-0.660691,0,0,0
-1.28625,-1.28625,0.635956,0.635956,-3.18644,-3.18644,-0.7421,-0.7421,2.11224,2.11224,-0.000201608,-0.000201608,-1.71671,-0.611947,0,0,0
-1.05907,-1.05907,0.523634,0.523634,-2.62366,-2.62366,-0.783221,-0.783221,2.11116,2.11116,0.000996257,0.000996257,-1.26794,-0.458755,0,0,0
-0.859228,-0.859228,0.424825,0.424825,-2.12858,-2.12858,-0.585305,-0.585305,1.58391,1.58391,0.00185064,0.00185064,-0.679984,-0.27044,0,0,0
-0.680024,-0.680024,0.336222,0.336222,-1.68463,-1.68463,-0.354919,-0.354919,0.990407,0.990407,0.00234813,0.00234813,-0.477163,-0.163572,0,0,0
-0.548495,-0.548495,0.271191,0.271191,-1.3588,-1.3588,-0.141462,-0.141462,0.454401,0.454401,0.00248825,0.00248825,-0.21526,0,0,0,0
-0.441678,-0.441678,0.218378,0.218378,-1.09418,-1.09418,0.0616012,0.0616012,-0.0471545,-0.0471545,0.00235642,0.00235642,0,0,0,0,0
-0.347788,-0.347788,0.171956,0.171956,-0.861581,-0.861581,0.215472,0.215472,-0.427738,-0.427738,0.00197006,0.00197006,0.185119,0,0,0,0
-0.261025,-0.261025,0.129059,0.129059,-0.646642,-0.646642,0.334028,0.334028,-0.722596,-0.722596,0.00142392,0.00142392,0.199161,0,0,0,0
-0.192056,-0.192056,0.0949585,0.0949585,-0.475785,-0.475785,0.405731,0.405731,-0.903518,-0.903518,0.000884308,0.000884308,0.368142,0.143943,0,0,0
-0.141577,-0.141577,0.07,0.07,-0.350731,-0.350731,0.456237,0.456237,-1.03054,-1.03054,0.00040232,0.00040232,0.348939,0.146701,0,0,0
-0.11605,-0.11605,0.057379,0.057379,-0.287493,-0.287493,0.479398,0.479398,-1.08888,-1.08888,0.00012899,0.00012899,0.4204,0.196334,0,0,0
-0.0911252,-0.0911252,0.0450557,0.0450557,-0.225747,-0.225747,0.500164,0.500164,-1.14121,-1.14121,-0.000153273,-0.000153273,0.376557,0.147327,0,0,0
-0.0728362,-0.0728362,0.0360132,0.0360132,-0.18044,-0.18044,0.507323,0.507323,-1.16067,-1.16067,-0.000342353,-0.000342353,0.362426,0.142426,0,0,0
-0.0572822,-0.0572822,0.0283228,0.0283228,-0.141908,-0.141908,0.483719,0.483719,-1.10845,-1.10845,-0.000424561,-0.000424561,0.339722,0.147737,0,0,0
-0.0435963,-0.0435963,0.0215561,0.0215561,-0.108003,-0.108003,0.435413,0.435413,-0.998836,-0.998836,-0.000419488,-0.000419488,0.259211,0.108133,0,0,0
-0.0321352,-0.0321352,0.0158893,0.0158893,-0.0796104,-0.0796104,0.374366,0.374366,-0.859467,-0.859467,-0.00035222,-0.00035222,0.216292,0,0,0,0
-0.0232527,-0.0232527,0.0114974,0.0114974,-0.0576054,-0.0576054,0.312965,0.312965,-0.718925,-0.718925,-0.000255141,-0.000255141,0.198945,0,0,0,0
-0.0170545,-0.0170545,0.0084328,0.0084328,-0.0422504,-0.0422504,0.260199,0.260199,-0.59796,-0.59796,-0.000159106,-0.000159106,0.111086,0,0,0,0
-0.012451,-0.012451,0.00615662,0.00615662,-0.0308459,-0.0308459,0.212899,0.212899,-0.489408,-0.489408,-7.33887e-05,-7.33887e-05,0.127317,0,0,0,0
-0.00912738,-0.00912738,0.00451327,0.00451327,-0.0226122,-0.0226122,0.175799,0.175799,-0.404224,-0.404224,1.32739e-08,1.32739e-08,0.120919,0,0,0,0
-0.00651121,-0.00651121,0.00321524,0.00321524,-0.0160886,-0.0160886,0.138305,0.138305,-0.318065,-0.318065,4.57045e-05,4.57045e-05,0,0,0,0,0
-0.00413134,-0.00413134,0.00202851,0.00202851,-0.0100976,-0.0100976,0.0933496,0.0933496,-0.214702,-0.214702,5.42385e-05,5.42385e-05,0,0,0,0,0
-0.00217002,-0.00217002,0.00104637,0.00104637,-0.00512104,-0.00512104,0.049709,0.049709,-0.114336,-0.114336,3.82977e-05,3.82977e-05,0,0,0,0,0
-0.000687196,-0.000687196,0.000302842,0.000302842,-0.0013491,-0.0013491,0.0137428,0.0137428,-0.0316115,-0.0316115,1.41058e-05,1.41058e-05,0,0,0,0,0
-0.000161607,-0.000161607,3.80221e-05,3.80221e-05,6.91473e-08,6.91473e-08,-3.99529e-14,-3.99529e-14,6.13911e-14,6.13911e-14,-1.22133e-13,-1.22133e-13,0,0,0,0,0
-0.000163703,-0.000163703,3.85152e-05,3.85152e-05,7.03023e-08,7.03023e-08,-2.59194e-14,-2.59194e-14,-2.60824e-15,-2.60824e-15,6.52061e-15,6.52061e-15,0,0,0,0,0
-0.000165696,-0.000165696,3.89841e-05,3.89841e-05,7.1129e-08,7.1129e-08,-8.51843e-15,-8.51843e-15,-9.82896e-15,-9.82896e-15,-5.11106e-14,-5.11106e-14,0,0,0,0,0
-0.000165252,-0.000165252,3.88796e-05,3.88796e-05,7.09336e-08,7.09336e-08,-8.36344e-15,-8.36344e-15,-3.0502e-14,-3.0502e-14,-1.10201e-13,-1.10201e-13,0,0,0,0,0
-0.000162765,-0.000162765,3.82946e-05,3.82946e-05,6.98666e-08,6.98666e-08,-8.58129e-15,-8.58129e-15,-5.84188e-14,-5.84188e-14,-1.49182e-13,-1.49182e-13,0,0,0,0,0
-0.000164902,-0.000164902,3.87972e-05,3.87972e-05,7.07849e-08,7.07849e-08,-1.94725e-14,-1.94725e-14,-8.51508e-14,-8.51508e-14,-1.5446e-13,-1.5446e-13,0,0,0,0,0
-0.000170512,-0.000170512,4.01218e-05,4.01218e-05,2.93782e-08,2.93782e-08,0.000108921,0.000108921,-2.02257e-05,-2.02257e-05,-8.75641e-14,-8.75641e-14,0,0,0,0,0
0.0116994,0.0116994,-0.00273584,-0.00273584,0.00235895,0.00235895,0.0571572,0.0571572,-0.010498,-0.010498,0.000162923,0.000162923,0,0.308149,0,0,0
0.727872,0.727872,-0.170292,-0.170292,0.145348,0.145348,0.795555,0.795555,-0.177348,-0.177348,0.00373436,0.00373436,0.849142,3.89827,0.194091,0,0
2.5093,2.5093,-0.587086,-0.587086,0.501135,0.501135,1.41549,1.41549,-0.366726,-0.366726,0.01106,0.01106,1.41488,5.20148,0.242952,0.196553,0.112063
7.42145,7.42145,-1.73637,-1.73637,1.48233,1.48233,1.48533,1.48533,-0.629656,-0.629656,0.0277672,0.0277672,2.51652,8.41997,1.0204,1.46329,0.330883
15.0247,15.0247,-3.51531,-3.51531,3.00123,3.00123,-0.389212,-0.389212,-0.732036,-0.732036,0.0480242,0.0480242,2.25709,7.44163,0.614892,0.290065,0
23.2429,23.2429,-5.43812,-5.43812,4.64309,4.64309,-4.16775,-4.16775,-0.579187,-0.579187,0.0622913,0.0622913,2.94174,10.2654,4.0298,0.428415,-0.366645
28.9808,28.9808,-6.78062,-6.78062,5.78949,5.78949,-7.7277,-7.7277,-0.340185,-0.340185,0.0651462,0.0651462,3.39925,10.2899,0.695173,0.267795,0
34.3411,34.3411,-8.03478,-8.03478,6.86049,6.86049,-11.2937,-11.2937,-0.104061,-0.104061,0.0558307,0.0558307,2.29264,8.02574,0.66394,0.374527,-0.143579
36.6128,36.6128,-8.56633,-8.56633,7.31445,7.31445,-12.6835,-12.6835,-0.0141412,-0.0141412,0.0358162,0.0358162,2.55839,9.48862,0.436175,0.210806,-0.122624
36.9078,36.9078,-8.63536,-8.63536,7.37343,7.37343,-12.0469,-12.0469,-0.078766,-0.078766,0.0145596,0.0145596,2.624,11.4338,1.23223,0.270523,0
34.7772,34.7772,-8.13688,-8.13688,6.94783,6.94783,-8.93463,-8.93463,-0.267754,-0.267754,-0.0161399,-0.0161399,1.49269,10.639,8.50838,2.26887,-3.72249
31.782,31.782,-7.4361,-7.4361,6.34946,6.34946,-4.79964,-4.79964,-0.469785,-0.469785,-0.041834,-0.041834,1.88268,10.4183,2.48671,0.6241,-1.05207
28.1902,28.1902,-6.59569,-6.59569,5.63188,5.63188,-0.67058,-0.67058,-0.591672,-0.591672,-0.0584662,-0.0584662,1.2612,11.645,1.02791,3.51444,-1.31283
24.4472,24.4472,-5.71995,-5.71995,4.88408,4.88408,3.14628,3.14628,-0.624393,-0.624393,-0.0669253,-0.0669253,1.04296,9.08663,0.320041,0.118573,0
20.6261,20.6261,-4.82593,-4.82593,4.12069,4.12069,5.55431,5.55431,-0.541138,-0.541138,-0.0644284,-0.0644284,0.770307,7.29666,1.2254,1.84458,-0.335213
16.8,16.8,-3.93072,-3.93072,3.35629,3.35629,6.35304,6.35304,-0.374366,-0.374366,-0.0533407,-0.0533407,0.68938,7.2187,0.875152,0.172169,0
14.0524,14.0524,-3.28787,-3.28787,2.80737,2.80737,6.29163,6.29163,-0.238251,-0.238251,-0.0424796,-0.0424796,0.345042,4.52678,0.182923,0.171212,0
10.9196,10.9196,-2.55489,-2.55489,2.1815,2.1815,5.76932,5.76932,-0.057471,-0.057471,-0.0275271,-0.0275271,0.305093,5.33652,1.49062,0.667333,-0.457634
8.92785,8.92785,-2.08887,-2.08887,1.78358,1.78358,5.22799,5.22799,0.0867105,0.0867105,-0.0165874,-0.0165874,0.19101,4.48692,0.176247,0.239747,0
7.62907,7.62907,-1.78499,-1.78499,1.52411,1.52411,4.77697,4.77697,0.206462,0.206462,-0.00916508,-0.00916508,0.191568,3.83272,0.168657,0.14678,0
6.45301,6.45301,-1.50983,-1.50983,1.28915,1.28915,4.37201,4.37201,0.287161,0.287161,-0.00415298,-0.00415298,0.187074,4.01669,0.14945,0,0
5.32839,5.32839,-1.2467,-1.2467,1.06448,1.06448,4.43087,4.43087,0.273236,0.273236,-0.00146969,-0.00146969,0.208768,4.02166,0.148906,0,0
4.34065,4.34065,-1.01559,-1.01559,0.867152,0.867152,4.82049,4.82049,0.200354,0.200354,-0.000304613,-0.000304613,0.196007,2.83325,0,0,0
3.49271,3.49271,-0.817198,-0.817198,0.697753,0.697753,5.09407,5.09407,0.122085,0.122085,0.000106893,0.000106893,0.104326,2.68406,0,0,0
2.82359,2.82359,-0.660643,-0.660643,0.564081,0.564081,4.90591,4.90591,0.0849188,0.0849188,0.00017116,0.00017116,0.101833,2.06113,0,0,0
2.33531,2.33531,-0.546398,-0.546398,0.466534,0.466534,4.06142,4.06142,0.115815,0.115815,0.000147807,0.000147807,0,1.55044,0,0,0
1.8401,1.8401,-0.430533,-0.430533,0.367605,0.367605,2.98657,2.98657,0.14836,0.14836,9.9327e-05,9.9327e-05,0,0.971112,0,0,0
1.55085,1.55085,-0.362856,-0.362856,0.30982,0.30982,2.29189,2.29189,0.168095,0.168095,6.64574e-05,6.64574e-05,0,0.749802,0,0,0
1.24321,1.24321,-0.290877,-0.290877,0.248362,0.248362,1.48441,1.48441,0.190495,0.190495,3.49594e-05,3.49594e-05,0,0.454758,0,0,0
1.02809,1.02809,-0.240545,-0.240545,0.205387,0.205387,0.814403,0.814403,0.21435,0.21435,1.67567e-05,1.67567e-05,0,0.170272,0,0,0
0.847068,0.847068,-0.19819,-0.19819,0.169224,0.169224,0.260925,0.260925,0.229037,0.229037,6.90521e-06,6.90521e-06,0,0,0,0,0
0.696849,0.696849,-0.163043,-0.163043,0.139214,0.139214,-0.174903,-0.174903,0.23588,0.23588,2.141e-06,2.141e-06,0,-0.112467,0,0,0
0.561186,0.561186,-0.131302,-0.131302,0.112112,0.112112,-0.528176,-0.528176,0.235662,0.235662,-1.20214e-09,-1.20214e-09,0,-0.217189,0,0,0
0.431463,0.431463,-0.10095,-0.10095,0.086197,0.086197,-0.769699,-0.769699,0.223158,0.223158,-6.93429e-07,-6.93429e-07,0,-0.284089,0,0,0
0.339682,0.339682,-0.0794759,-0.0794759,0.0678616,0.0678616,-0.900964,-0.900964,0.209133,0.209133,-6.63487e-07,-6.63487e-07,0,-0.393641,0,0,0
0.263116,0.263116,-0.0615615,-0.0615615,0.0525656,0.0525656,-0.948262,-0.948262,0.190084,0.190084,-4.57265e-07,-4.57265e-07,0,-0.335949,0,0,0
0.202018,0.202018,-0.0472664,-0.0472664,0.0403598,0.0403598,-0.94979,-0.94979,0.170668,0.170668,-2.59809e-07,-2.59809e-07,0,-0.298892,0,0,0
